Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","21/11/2023 14:29 UTC"
"Last updated:","24 October 2023"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=seKzS9
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,2022
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"IDPs of concern to UNHCR","Other people in need of international protection","Stateless persons","Host Community","Others of concern"
2022,Cuba,CUB,Portugal,PRT,5,0,0,-,0,0,0
2022,Cuba,CUB,Romania,ROU,6,0,0,-,0,0,0
2022,Cuba,CUB,"Russian Federation",RUS,0,5,0,-,0,0,0
2022,Cuba,CUB,"El Salvador",SLV,0,5,0,-,0,0,0
2022,Cuba,CUB,Spain,ESP,1328,3400,0,-,0,0,0
2022,Cuba,CUB,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,8,7,0,-,0,0,0
2022,Cuba,CUB,Suriname,SUR,12,2084,0,-,0,0,0
2022,Cuba,CUB,Slovakia,SVK,32,0,0,-,0,0,0
2022,Cuba,CUB,Slovenia,SVN,0,43,0,-,0,0,0
2022,Cuba,CUB,Sweden,SWE,24,22,0,-,0,0,0
2022,Cuba,CUB,Switzerland,CHE,48,46,0,-,0,0,0
2022,Cuba,CUB,"Trinidad and Tobago",TTO,163,1330,0,-,0,0,0
2022,Cuba,CUB,Uruguay,URY,35,12105,0,-,0,0,0
2022,Cuba,CUB,"United States of America",USA,2968,168748,0,-,0,0,0
2022,"Curacao ",CUW,"Curacao ",CUW,0,0,0,-,0,1700,0
2022,"Curacao ",CUW,"United States of America",USA,35,5,0,-,0,0,0
2022,"Cabo Verde",CPV,Argentina,ARG,0,5,0,-,0,0,0
2022,"Cabo Verde",CPV,Brazil,BRA,0,179,0,-,0,0,0
2022,"Cabo Verde",CPV,Canada,CAN,0,5,0,-,0,0,0
2022,"Cabo Verde",CPV,France,FRA,5,5,0,-,0,0,0
2022,"Cabo Verde",CPV,"United Kingdom of Great Britain and Northern Ireland",GBR,5,0,0,-,0,0,0
2022,"Cabo Verde",CPV,Italy,ITA,5,0,0,-,0,0,0
2022,"Cabo Verde",CPV,Luxembourg,LUX,5,0,0,-,0,0,0
2022,"Cabo Verde",CPV,Mexico,MEX,0,5,0,-,0,0,0
2022,"Cabo Verde",CPV,"United States of America",USA,0,57,0,-,0,0,0
2022,Cyprus,CYP,Brazil,BRA,0,5,0,-,0,0,0
2022,Cyprus,CYP,Canada,CAN,0,6,0,-,0,0,0
2022,Cyprus,CYP,"United Kingdom of Great Britain and Northern Ireland",GBR,0,13,0,-,0,0,0
2022,Cyprus,CYP,"United States of America",USA,0,7,0,-,0,0,0
2022,Czechia,CZE,Argentina,ARG,0,5,0,-,0,0,0
2022,Czechia,CZE,Belgium,BEL,5,0,0,-,0,0,0
2022,Czechia,CZE,Brazil,BRA,0,5,0,-,0,0,0
2022,Czechia,CZE,Canada,CAN,175,140,0,-,0,0,0
2022,Czechia,CZE,"Costa Rica",CRI,0,5,0,-,0,0,0
2022,Czechia,CZE,"United Kingdom of Great Britain and Northern Ireland",GBR,0,7,0,-,0,0,0
2022,Czechia,CZE,Germany,DEU,392,5,0,-,0,0,0
2022,Czechia,CZE,"Rep. of Moldova",MDA,5,0,0,-,0,0,0
2022,Czechia,CZE,"Netherlands (Kingdom of the)",NLD,5,0,0,-,0,0,0
2022,Czechia,CZE,Norway,NOR,5,0,0,-,0,0,0
2022,Czechia,CZE,"New Zealand",NZL,9,0,0,-,0,0,0
2022,Czechia,CZE,"United States of America",USA,8,61,0,-,0,0,0
2022,Denmark,DNK,Brazil,BRA,0,13,0,-,0,0,0
2022,Denmark,DNK,Canada,CAN,0,9,0,-,0,0,0
2022,Denmark,DNK,"United States of America",USA,0,13,0,-,0,0,0
2022,Djibouti,DJI,Egypt,EGY,23,24,0,-,0,0,0
2022,Djibouti,DJI,Belgium,BEL,294,125,0,-,0,0,0
2022,Djibouti,DJI,Brazil,BRA,0,7,0,-,0,0,0
2022,Djibouti,DJI,Canada,CAN,183,56,0,-,0,0,0
2022,Djibouti,DJI,Cyprus,CYP,0,12,0,-,0,0,0
2022,Djibouti,DJI,Djibouti,DJI,0,0,0,-,0,640,0
2022,Djibouti,DJI,Ethiopia,ETH,53,5,0,-,0,0,0
2022,Djibouti,DJI,France,FRA,663,245,0,-,0,0,0
2022,Djibouti,DJI,"United Kingdom of Great Britain and Northern Ireland",GBR,6,6,0,-,0,0,0
2022,Djibouti,DJI,Germany,DEU,29,36,0,-,0,0,0
2022,Djibouti,DJI,Greece,GRC,28,14,0,-,0,0,0
2022,Djibouti,DJI,Kuwait,KWT,0,5,0,-,0,0,0
2022,Djibouti,DJI,Somalia,SOM,0,7,0,-,0,0,0
2022,Djibouti,DJI,Spain,ESP,0,5,0,-,0,0,0
2022,Djibouti,DJI,Sudan,SDN,0,5,0,-,0,0,0
2022,Djibouti,DJI,Sweden,SWE,32,10,0,-,0,0,0
2022,Djibouti,DJI,Switzerland,CHE,18,5,0,-,0,0,0
2022,Djibouti,DJI,"United States of America",USA,372,614,0,-,0,0,0
2022,Djibouti,DJI,Yemen,YEM,5,6,0,-,0,0,0
2022,Dominica,DMA,Brazil,BRA,0,16,0,-,0,0,0
2022,Dominica,DMA,Canada,CAN,5,5,0,-,0,0,0
2022,Dominica,DMA,Finland,FIN,0,5,0,-,0,0,0
2022,Dominica,DMA,France,FRA,11,0,0,-,0,0,0
2022,Dominica,DMA,"United Kingdom of Great Britain and Northern Ireland",GBR,22,63,0,-,0,0,0
2022,Dominica,DMA,Germany,DEU,5,0,0,-,0,0,0
2022,Dominica,DMA,Ireland,IRL,0,5,0,-,0,0,0
2022,Dominica,DMA,Mexico,MEX,0,16,0,-,0,0,0
2022,Dominica,DMA,Peru,PER,0,8,0,-,0,0,0
2022,Dominica,DMA,"United States of America",USA,14,44,0,-,0,0,0
2022,"Dominican Rep.",DOM,Argentina,ARG,11,499,0,-,0,0,0
2022,"Dominican Rep.",DOM,Belgium,BEL,0,5,0,-,0,0,0
2022,"Dominican Rep.",DOM,Brazil,BRA,9,1345,0,-,0,0,0
2022,"Dominican Rep.",DOM,Bulgaria,BGR,0,5,0,-,0,0,0
2022,"Dominican Rep.",DOM,Canada,CAN,110,204,0,-,0,0,0
2022,"Dominican Rep.",DOM,Chile,CHL,0,95,0,-,0,0,0
2022,"Dominican Rep.",DOM,Colombia,COL,0,5,0,-,0,0,0
2022,"Dominican Rep.",DOM,"Costa Rica",CRI,0,175,0,-,0,0,0
2022,"Dominican Rep.",DOM,Ecuador,ECU,5,5,0,-,0,0,0
2022,"Dominican Rep.",DOM,Finland,FIN,5,0,0,-,0,0,0
2022,"Dominican Rep.",DOM,France,FRA,202,105,0,-,0,0,0
2022,"Dominican Rep.",DOM,"United Kingdom of Great Britain and Northern Ireland",GBR,0,5,0,-,0,0,0
2022,"Dominican Rep.",DOM,Germany,DEU,11,5,0,-,0,0,0
2022,"Dominican Rep.",DOM,Greece,GRC,10,0,0,-,0,0,0
2022,"Dominican Rep.",DOM,Ireland,IRL,0,5,0,-,0,0,0
2022,"Dominican Rep.",DOM,Italy,ITA,13,34,0,-,0,0,0
2022,"Dominican Rep.",DOM,Mexico,MEX,42,1486,0,-,0,0,0
2022,"Dominican Rep.",DOM,Panama,PAN,5,0,0,-,0,0,0
2022,"Dominican Rep.",DOM,Paraguay,PRY,0,11,0,-,0,0,0
2022,"Dominican Rep.",DOM,Peru,PER,20,55,0,-,0,0,0
2022,"Dominican Rep.",DOM,Portugal,PRT,0,13,0,-,0,0,0
2022,"Dominican Rep.",DOM,Spain,ESP,25,90,0,-,0,0,0
2022,"Dominican Rep.",DOM,Suriname,SUR,0,10,0,-,0,0,0
2022,"Dominican Rep.",DOM,"Trinidad and Tobago",TTO,0,108,0,-,0,0,0
2022,"Dominican Rep.",DOM,Uruguay,URY,0,694,0,-,0,0,0
2022,"Dominican Rep.",DOM,"United States of America",USA,251,2037,0,-,0,0,0
2022,Ecuador,ECU,Argentina,ARG,16,33,0,-,0,0,0
2022,Ecuador,ECU,Belgium,BEL,0,15,0,-,0,0,0
2022,Ecuador,ECU,"Bolivia (Plurinational State of)",BOL,5,9,0,-,0,0,0
2022,Ecuador,ECU,Brazil,BRA,60,123,0,-,0,0,0
2022,Ecuador,ECU,Canada,CAN,88,186,0,-,0,0,0
2022,Ecuador,ECU,Chile,CHL,23,29,0,-,0,0,0
2022,Ecuador,ECU,Colombia,COL,5,23,0,-,0,0,0
2022,Ecuador,ECU,"Costa Rica",CRI,0,131,0,-,0,0,0
2022,Ecuador,ECU,"Dominican Rep.",DOM,0,5,0,-,0,0,0
2022,Ecuador,ECU,Finland,FIN,0,5,0,-,0,0,0
2022,Ecuador,ECU,France,FRA,37,5,0,-,0,0,0
2022,Ecuador,ECU,"United Kingdom of Great Britain and Northern Ireland",GBR,5,53,0,-,0,0,0
2022,Ecuador,ECU,Germany,DEU,24,16,0,-,0,0,0
2022,Ecuador,ECU,Guatemala,GTM,0,5,0,-,0,0,0
2022,Ecuador,ECU,Honduras,HND,0,0,0,-,0,0,24525
2022,Ecuador,ECU,Hungary,HUN,5,0,0,-,0,0,0
2022,Ecuador,ECU,Israel,ISR,0,17,0,-,0,0,0
2022,Ecuador,ECU,Italy,ITA,17,59,0,-,0,0,0
2022,Ecuador,ECU,"Rep. of Moldova",MDA,20,0,0,-,0,0,0
2022,Ecuador,ECU,Mexico,MEX,88,1329,0,-,0,0,0
2022,Ecuador,ECU,Montenegro,MNE,0,5,0,-,0,0,0
2022,Ecuador,ECU,"Netherlands (Kingdom of the)",NLD,8,0,0,-,0,0,0
2022,Ecuador,ECU,Panama,PAN,0,10,0,-,0,0,0
2022,Ecuador,ECU,Paraguay,PRY,0,7,0,-,0,0,0
2022,Ecuador,ECU,Peru,PER,5,280,0,-,0,0,810
2022,Ecuador,ECU,Poland,POL,5,0,0,-,0,0,0
2022,Ecuador,ECU,Portugal,PRT,33,0,0,-,0,0,0
2022,Ecuador,ECU,Romania,ROU,9,0,0,-,0,0,0
2022,Ecuador,ECU,Spain,ESP,82,725,0,-,0,0,0
2022,Ecuador,ECU,Sweden,SWE,6,5,0,-,0,0,0
2022,Ecuador,ECU,Switzerland,CHE,0,5,0,-,0,0,0
2022,Ecuador,ECU,Uruguay,URY,8,34,0,-,0,0,0
2022,Ecuador,ECU,"United States of America",USA,2656,37244,0,-,0,0,0
2022,"Equatorial Guinea",GNQ,Belgium,BEL,0,5,0,-,0,0,0
2022,"Equatorial Guinea",GNQ,Brazil,BRA,0,18,0,-,0,0,0
2022,"Equatorial Guinea",GNQ,Canada,CAN,6,7,0,-,0,0,0
2022,"Equatorial Guinea",GNQ,Cameroon,CMR,6,6,0,-,0,0,0
2022,"Equatorial Guinea",GNQ,France,FRA,76,5,0,-,0,0,0
2022,"Equatorial Guinea",GNQ,"United Kingdom of Great Britain and Northern Ireland",GBR,5,8,0,-,0,0,0
2022,"Equatorial Guinea",GNQ,Germany,DEU,21,6,0,-,0,0,0
2022,"Equatorial Guinea",GNQ,Greece,GRC,5,0,0,-,0,0,0
2022,"Equatorial Guinea",GNQ,Mexico,MEX,0,9,0,-,0,0,0
2022,"Equatorial Guinea",GNQ,Spain,ESP,215,65,0,-,0,0,0
2022,"Equatorial Guinea",GNQ,Sweden,SWE,5,0,0,-,0,0,0
2022,"Equatorial Guinea",GNQ,Switzerland,CHE,5,5,0,-,0,0,0
2022,"Equatorial Guinea",GNQ,"United States of America",USA,17,109,0,-,0,0,0
2022,Eritrea,ERI,Algeria,DZA,5,5,0,-,0,0,0
2022,Eritrea,ERI,Angola,AGO,83,1791,0,-,0,0,22
2022,Eritrea,ERI,Egypt,EGY,16526,5881,0,-,0,0,0
2022,Eritrea,ERI,Argentina,ARG,12,0,0,-,0,0,0
2022,Eritrea,ERI,Australia,AUS,101,23,0,-,0,0,0
2022,Eritrea,ERI,Austria,AUT,506,48,0,-,0,0,0
2022,Eritrea,ERI,Belgium,BEL,4621,1800,0,-,0,0,0
2022,Eritrea,ERI,Benin,BEN,5,0,0,-,0,0,0
2022,Eritrea,ERI,Brazil,BRA,26,62,0,-,0,0,0
2022,Eritrea,ERI,Bulgaria,BGR,13,6,0,-,0,0,0
2022,Eritrea,ERI,Canada,CAN,474,285,0,-,0,0,0
2022,Eritrea,ERI,Chad,TCD,15,18,0,-,0,0,0
2022,Eritrea,ERI,China,CHN,6,0,0,-,0,0,0
2022,Eritrea,ERI,"Dem. Rep. of the Congo",COD,7,5,0,-,0,0,0
2022,Eritrea,ERI,Colombia,COL,5,0,0,-,0,0,0
2022,Eritrea,ERI,"Costa Rica",CRI,0,7,0,-,0,0,0
2022,Eritrea,ERI,Cuba,CUB,5,0,0,-,0,0,0
2022,Eritrea,ERI,Cyprus,CYP,54,0,0,-,0,0,0
2022,Eritrea,ERI,Czechia,CZE,11,0,0,-,0,0,0
2022,Eritrea,ERI,Denmark,DNK,5936,184,0,-,0,0,0
2022,Eritrea,ERI,Djibouti,DJI,584,465,0,-,0,0,0
2022,Eritrea,ERI,Ecuador,ECU,11,5,0,-,0,0,0
2022,Eritrea,ERI,Eritrea,ERI,0,0,0,-,0,0,17
2022,Eritrea,ERI,Estonia,EST,10,0,0,-,0,0,0
2022,Eritrea,ERI,Ethiopia,ETH,162812,254,0,-,0,0,0
2022,Eritrea,ERI,Finland,FIN,869,9,0,-,0,0,0
2022,Eritrea,ERI,France,FRA,11987,479,0,-,0,0,0
2022,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,16703,7032,0,-,0,0,0
2022,Eritrea,ERI,Georgia,GEO,10,10,0,-,0,0,0
2022,Eritrea,ERI,Germany,DEU,44437,3247,0,-,0,0,0
2022,Eritrea,ERI,Ghana,GHA,120,66,0,-,0,0,0
2022,Eritrea,ERI,Greece,GRC,1792,332,0,-,0,0,0
2022,Eritrea,ERI,Guinea,GIN,14,0,0,-,0,0,0
2022,Eritrea,ERI,Croatia,HRV,27,0,0,-,0,0,0
2022,Eritrea,ERI,Hungary,HUN,47,0,0,-,0,0,0
2022,Eritrea,ERI,Iceland,ISL,9,0,0,-,0,0,0
2022,Eritrea,ERI,"Cote d'Ivoire",CIV,8,0,0,-,0,0,0
2022,Eritrea,ERI,India,IND,13,14,0,-,0,0,0
2022,Eritrea,ERI,Indonesia,IDN,148,92,0,-,0,0,0
2022,Eritrea,ERI,Ireland,IRL,104,30,0,-,0,0,0
2022,Eritrea,ERI,Iraq,IRQ,5,30,0,-,0,0,0
2022,Eritrea,ERI,Israel,ISR,226,9243,0,-,0,0,9313
2022,Eritrea,ERI,Italy,ITA,3177,5195,0,-,0,0,0
2022,Eritrea,ERI,Jordan,JOR,37,6,0,-,0,0,0
2022,Eritrea,ERI,Japan,JPN,5,0,0,-,0,0,0
2022,Eritrea,ERI,Kenya,KEN,942,1657,0,-,0,0,0
2022,Eritrea,ERI,"Rep. of Korea",KOR,10,0,0,-,0,0,0
2022,Eritrea,ERI,Kuwait,KWT,9,23,0,-,0,0,0
2022,Eritrea,ERI,Libya,LBY,239,5534,0,-,0,0,0
2022,Eritrea,ERI,Lebanon,LBN,17,16,0,-,0,0,0
2022,Eritrea,ERI,Lesotho,LSO,31,55,0,-,0,0,0
2022,Eritrea,ERI,Liechtenstein,LIE,12,0,0,-,0,0,0
2022,Eritrea,ERI,Lithuania,LTU,46,0,0,-,0,0,0
2022,Eritrea,ERI,Luxembourg,LUX,1694,340,0,-,0,0,0
2022,Eritrea,ERI,Latvia,LVA,35,0,0,-,0,0,0
2022,Eritrea,ERI,Mexico,MEX,7,101,0,-,0,0,0
2022,Eritrea,ERI,Mali,MLI,5,0,0,-,0,0,0
2022,Eritrea,ERI,Malaysia,MYS,32,0,0,-,0,0,0
2022,Eritrea,ERI,Malawi,MWI,0,7,0,-,0,0,0
2022,Eritrea,ERI,Morocco,MAR,49,36,0,-,0,0,0
2022,Eritrea,ERI,Mozambique,MOZ,0,30,0,-,0,0,0
2022,Eritrea,ERI,Malta,MLT,911,178,0,-,0,0,0
2022,Eritrea,ERI,"Netherlands (Kingdom of the)",NLD,19200,1318,0,-,0,0,0
2022,Eritrea,ERI,Niger,NER,98,312,0,-,0,0,0
2022,Eritrea,ERI,Nigeria,NGA,41,12,0,-,0,0,0
2022,Eritrea,ERI,Norway,NOR,10276,242,0,-,0,0,0
2022,Eritrea,ERI,"New Zealand",NZL,6,5,0,-,0,0,0
2022,Eritrea,ERI,Panama,PAN,0,38,0,-,0,0,0
2022,Eritrea,ERI,Philippines,PHL,21,21,0,-,0,0,0
2022,Eritrea,ERI,Poland,POL,5,5,0,-,0,0,0
2022,Eritrea,ERI,Portugal,PRT,204,0,0,-,0,0,0
2022,Eritrea,ERI,Qatar,QAT,0,5,0,-,0,0,0
2022,Eritrea,ERI,Romania,ROU,67,0,0,-,0,0,0
2022,Eritrea,ERI,"South Africa",ZAF,1314,768,0,-,0,0,0
2022,Eritrea,ERI,Rwanda,RWA,204,137,0,-,0,0,0
2022,Eritrea,ERI,"Saudi Arabia",SAU,36,15,0,-,0,0,0
2022,Eritrea,ERI,Somalia,SOM,57,41,0,-,0,0,0
2022,Eritrea,ERI,Spain,ESP,373,50,0,-,0,0,0
2022,Eritrea,ERI,"South Sudan",SSD,779,1266,0,-,0,0,0
2022,Eritrea,ERI,Sudan,SDN,119410,15304,0,-,0,0,47
2022,Eritrea,ERI,Slovenia,SVN,86,0,0,-,0,0,0
2022,Eritrea,ERI,Eswatini,SWZ,5,39,0,-,0,0,0
2022,Eritrea,ERI,Sweden,SWE,25302,319,0,-,0,0,0
2022,Eritrea,ERI,Switzerland,CHE,38508,291,0,-,0,0,0
2022,Eritrea,ERI,"Syrian Arab Rep.",SYR,16,5,0,-,0,0,0
2022,Eritrea,ERI,Tunisia,TUN,136,30,0,-,0,0,0
2022,Eritrea,ERI,"United Arab Emirates",ARE,0,7,0,-,0,0,0
2022,Eritrea,ERI,Uganda,UGA,14436,12247,0,-,0,0,0
2022,Eritrea,ERI,Ukraine,UKR,10,6,0,-,0,0,0
2022,Eritrea,ERI,"United States of America",USA,5036,1414,0,-,0,0,0
2022,Eritrea,ERI,Yemen,YEM,1299,507,0,-,0,0,0
2022,Eritrea,ERI,Zambia,ZMB,123,0,0,-,0,0,0
2022,Eritrea,ERI,Zimbabwe,ZWE,21,5,0,-,0,0,0
2022,Estonia,EST,Australia,AUS,0,5,0,-,0,0,0
2022,Estonia,EST,Germany,DEU,5,0,0,-,0,0,0
2022,Estonia,EST,"South Africa",ZAF,5,0,0,-,0,0,0
2022,Estonia,EST,"Russian Federation",RUS,5,0,0,-,0,0,0
2022,Estonia,EST,Spain,ESP,5,0,0,-,0,0,0
2022,Estonia,EST,"United States of America",USA,25,56,0,-,0,0,0
2022,Ethiopia,ETH,Algeria,DZA,0,5,0,-,0,0,0
2022,Ethiopia,ETH,Angola,AGO,0,57,0,-,0,0,5
2022,Ethiopia,ETH,Egypt,EGY,5814,10010,0,-,0,0,0
2022,Ethiopia,ETH,Argentina,ARG,5,0,0,-,0,0,0
2022,Ethiopia,ETH,Australia,AUS,473,112,0,-,0,0,0
2022,Ethiopia,ETH,Austria,AUT,262,43,0,-,0,0,0
2022,Ethiopia,ETH,Belgium,BEL,263,290,0,-,0,0,0
2022,Ethiopia,ETH,Belarus,BLR,5,0,0,-,0,0,0
2022,Ethiopia,ETH,Brazil,BRA,29,54,0,-,0,0,0
2022,Ethiopia,ETH,Bulgaria,BGR,10,0,0,-,0,0,0
2022,Ethiopia,ETH,Canada,CAN,998,619,0,-,0,0,0
2022,Ethiopia,ETH,Chad,TCD,23,16,0,-,0,0,0
2022,Ethiopia,ETH,China,CHN,0,15,0,-,0,0,0
2022,Ethiopia,ETH,"Dem. Rep. of the Congo",COD,5,0,0,-,0,0,0
2022,Ethiopia,ETH,Colombia,COL,7,0,0,-,0,0,0
2022,Ethiopia,ETH,"Costa Rica",CRI,5,0,0,-,0,0,0
2022,Ethiopia,ETH,Cyprus,CYP,10,27,0,-,0,0,0
2022,Ethiopia,ETH,Czechia,CZE,6,0,0,-,0,0,0
2022,Ethiopia,ETH,Denmark,DNK,92,13,0,-,0,0,0
2022,Ethiopia,ETH,Djibouti,DJI,3710,8597,0,-,0,0,0
2022,Ethiopia,ETH,Ecuador,ECU,5,0,0,-,0,0,0
2022,Ethiopia,ETH,Eritrea,ERI,15,0,0,-,0,0,0
2022,Ethiopia,ETH,Ethiopia,ETH,0,0,2730000,-,0,596148,462
2022,Ethiopia,ETH,Finland,FIN,157,58,0,-,0,0,0
2022,Ethiopia,ETH,France,FRA,3478,401,0,-,0,0,0
2022,Ethiopia,ETH,"United Kingdom of Great Britain and Northern Ireland",GBR,2211,1692,0,-,0,0,0
2022,Ethiopia,ETH,Georgia,GEO,0,5,0,-,0,0,0
2022,Ethiopia,ETH,Germany,DEU,5378,2557,0,-,0,0,0
2022,Ethiopia,ETH,Ghana,GHA,10,7,0,-,0,0,0
2022,Ethiopia,ETH,Greece,GRC,640,99,0,-,0,0,0
2022,Ethiopia,ETH,"China, Hong Kong SAR",HKG,6,0,0,-,0,0,0
2022,Ethiopia,ETH,Hungary,HUN,41,0,0,-,0,0,0
2022,Ethiopia,ETH,Iceland,ISL,14,0,0,-,0,0,0
2022,Ethiopia,ETH,"Cote d'Ivoire",CIV,7,5,0,-,0,0,0
2022,Ethiopia,ETH,India,IND,26,67,0,-,0,0,0
2022,Ethiopia,ETH,Indonesia,IDN,100,43,0,-,0,0,0
2022,Ethiopia,ETH,Ireland,IRL,90,63,0,-,0,0,0
2022,Ethiopia,ETH,Iraq,IRQ,0,10,0,-,0,0,0
2022,Ethiopia,ETH,Israel,ISR,111,867,0,-,0,0,0
2022,Ethiopia,ETH,Italy,ITA,980,84,0,-,0,0,0
2022,Ethiopia,ETH,Jordan,JOR,22,17,0,-,0,0,0
2022,Ethiopia,ETH,Japan,JPN,36,0,0,-,0,0,0
2022,Ethiopia,ETH,Kenya,KEN,21620,11117,0,-,0,0,894
2022,Ethiopia,ETH,"Rep. of Korea",KOR,179,232,0,-,0,0,0
2022,Ethiopia,ETH,Kuwait,KWT,0,6,0,-,0,0,0
2022,Ethiopia,ETH,Libya,LBY,31,1763,0,-,0,0,0
2022,Ethiopia,ETH,Lebanon,LBN,166,1377,0,-,0,0,109
2022,Ethiopia,ETH,Lesotho,LSO,8,9,0,-,0,0,0
2022,Ethiopia,ETH,Lithuania,LTU,5,0,0,-,0,0,0
2022,Ethiopia,ETH,Luxembourg,LUX,70,45,0,-,0,0,0
2022,Ethiopia,ETH,Mauritania,MRT,8,8,0,-,0,0,0
2022,Ethiopia,ETH,"Rep. of Moldova",MDA,0,5,0,-,0,0,0
2022,Ethiopia,ETH,Mexico,MEX,6,42,0,-,0,0,0
2022,Ethiopia,ETH,Malaysia,MYS,10,12,0,-,0,0,0
2022,Ethiopia,ETH,Malawi,MWI,14,90,0,-,0,0,0
2022,Ethiopia,ETH,Morocco,MAR,0,14,0,-,0,0,0
2022,Ethiopia,ETH,Mozambique,MOZ,9,16,0,-,0,0,0
2022,Ethiopia,ETH,Malta,MLT,174,33,0,-,0,0,0
2022,Ethiopia,ETH,Namibia,NAM,6,0,0,-,0,0,0
2022,Ethiopia,ETH,"Netherlands (Kingdom of the)",NLD,707,305,0,-,0,0,0
2022,Ethiopia,ETH,Niger,NER,14,46,0,-,0,0,0
2022,Ethiopia,ETH,Nigeria,NGA,8,5,0,-,0,0,0
2022,Ethiopia,ETH,Norway,NOR,1083,75,0,-,0,0,0
2022,Ethiopia,ETH,"New Zealand",NZL,19,0,0,-,0,0,0
2022,Ethiopia,ETH,Peru,PER,5,0,0,-,0,0,0
2022,Ethiopia,ETH,Philippines,PHL,5,7,0,-,0,0,0
2022,Ethiopia,ETH,Poland,POL,10,0,0,-,0,0,0
2022,Ethiopia,ETH,Portugal,PRT,18,5,0,-,0,0,0
2022,Ethiopia,ETH,Romania,ROU,7,7,0,-,0,0,0
2022,Ethiopia,ETH,"South Africa",ZAF,13002,22814,0,-,0,0,0
2022,Ethiopia,ETH,Rwanda,RWA,26,22,0,-,0,0,0
2022,Ethiopia,ETH,Somalia,SOM,4944,18249,0,-,0,0,0
2022,Ethiopia,ETH,Spain,ESP,108,30,0,-,0,0,0
2022,Ethiopia,ETH,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,5,0,0,-,0,0,0
2022,Ethiopia,ETH,"South Sudan",SSD,4151,239,0,-,0,0,0
2022,Ethiopia,ETH,Sudan,SDN,55455,15522,0,-,0,0,3427
2022,Ethiopia,ETH,Eswatini,SWZ,37,113,0,-,0,0,0
2022,Ethiopia,ETH,Sweden,SWE,2534,319,0,-,0,0,0
2022,Ethiopia,ETH,Switzerland,CHE,1837,174,0,-,0,0,0
2022,Ethiopia,ETH,"Syrian Arab Rep.",SYR,12,0,0,-,0,0,0
2022,Ethiopia,ETH,Thailand,THA,10,12,0,-,0,0,0
2022,Ethiopia,ETH,Tunisia,TUN,13,8,0,-,0,0,0
2022,Ethiopia,ETH,"United Arab Emirates",ARE,0,5,0,-,0,0,0
2022,Ethiopia,ETH,Uganda,UGA,3710,1620,0,-,0,0,0
2022,Ethiopia,ETH,Ukraine,UKR,23,0,0,-,0,0,0
2022,Ethiopia,ETH,"United States of America",USA,7661,9964,0,-,0,0,0
2022,Ethiopia,ETH,Yemen,YEM,6720,11203,0,-,0,0,0
2022,Ethiopia,ETH,Zambia,ZMB,53,0,0,-,0,0,0
2022,Ethiopia,ETH,Zimbabwe,ZWE,76,16,0,-,0,0,5
2022,"French Guiana",GUF,Brazil,BRA,0,17,0,-,0,0,0
2022,"French Guiana",GUF,"Costa Rica",CRI,0,5,0,-,0,0,0
2022,"French Guiana",GUF,Mexico,MEX,11,120,0,-,0,0,0
2022,"French Guiana",GUF,"United States of America",USA,0,13,0,-,0,0,0
2022,Fiji,FJI,Australia,AUS,228,2745,0,-,0,0,0
2022,Fiji,FJI,Brazil,BRA,0,20,0,-,0,0,0
2022,Fiji,FJI,Canada,CAN,5,18,0,-,0,0,0
2022,Fiji,FJI,"New Zealand",NZL,18,23,0,-,0,0,0
2022,Fiji,FJI,"United States of America",USA,85,511,0,-,0,0,0
2022,Finland,FIN,Mexico,MEX,0,10,0,-,0,0,0
2022,Finland,FIN,"United States of America",USA,0,5,0,-,0,0,0
2022,France,FRA,Australia,AUS,0,26,0,-,0,0,0
2022,France,FRA,Brazil,BRA,0,54,0,-,0,0,0
2022,France,FRA,Canada,CAN,0,96,0,-,0,0,0
2022,France,FRA,Germany,DEU,12,0,0,-,0,0,0
2022,France,FRA,"Rep. of Moldova",MDA,25,5,0,-,0,0,0
2022,France,FRA,Mexico,MEX,0,16,0,-,0,0,0
2022,France,FRA,Philippines,PHL,0,5,0,-,0,0,0
2022,France,FRA,Spain,ESP,0,5,0,-,0,0,0
2022,France,FRA,Switzerland,CHE,9,0,0,-,0,0,0
2022,France,FRA,"United States of America",USA,19,198,0,-,0,0,0
2022,"Micronesia (Federated States of)",FSM,"United States of America",USA,0,5,0,-,0,0,0
2022,Gabon,GAB,Austria,AUT,5,0,0,-,0,0,0
2022,Gabon,GAB,Belgium,BEL,31,30,0,-,0,0,0
2022,Gabon,GAB,Canada,CAN,36,34,0,-,0,0,0
2022,Gabon,GAB,Cameroon,CMR,0,5,0,-,0,0,0
